Industry,Contract_Plan,Billing_Cycle,Onboarding_Tier,Monthly_Contract_Value,Tenure_Months,Licensed_Seats,Active_Seats,Support_Tickets,Unresolved_Bugs,API_Calls_Monthly,Churn
EdTech,Custom,Annual,Self-Serve,727.23,12,21,19,4,0,12898.0,0
FinTech,Startup,Annual,Self-Serve,6356.94,6,17,5,1,1,128589.0,1
HealthTech,Startup,Annual,Assisted,1795.54,42,16,3,3,1,17963.0,0
HealthTech,Startup,Monthly,Self-Serve,790.75,1,20,6,1,0,12283.0,0
HealthTech,Growth,Annual,Self-Serve,812.09,36,10,8,2,1,37265.0,0
Media,Enterprise,Monthly,Assisted,865.47,8,15,12,2,0,10568.0,0
FinTech,Growth,Quarterly,Dedicated-CSM,4302.01,38,16,7,2,0,58028.0,0
E-Commerce,Growth,Monthly,Self-Serve,455.58,23,22,16,4,2,36192.0,0
FinTech,Startup,Multi-Year,Assisted,759.19,1,21,12,3,0,7997.0,0
Media,Enterprise,Monthly,Dedicated-CSM,830.97,32,18,16,3,1,3481.0,0
FinTech,Custom,Monthly,Self-Serve,1321.69,20,19,4,3,1,7364.0,1
HealthTech,Startup,Quarterly,Dedicated-CSM,1063.75,1,24,20,1,0,7345.0,0
EdTech,Growth,Annual,,377.08,2,9,3,0,0,18760.0,0
EdTech,Startup,Annual,Assisted,953.51,18,19,9,2,1,89569.0,0
HealthTech,Growth,Monthly,Assisted,1230.75,19,17,6,0,0,2950.0,0
HealthTech,Growth,Monthly,,785.34,24,22,16,1,0,6853.0,0
HealthTech,Startup,Annual,Dedicated-CSM,2401.28,22,22,16,1,0,18041.0,0
HealthTech,Growth,Multi-Year,Self-Serve,2926.31,19,22,14,1,0,40297.0,0
FinTech,Startup,Annual,Self-Serve,1253.09,26,20,15,2,0,71960.0,0
E-Commerce,Growth,Quarterly,,1629.39,15,9,6,3,1,127037.0,0
HealthTech,Growth,Multi-Year,Dedicated-CSM,213.39,5,15,12,5,2,26559.0,0
HealthTech,Startup,Monthly,Self-Serve,936.42,43,22,8,2,0,5593.0,0
EdTech,Enterprise,Quarterly,Dedicated-CSM,3146.66,1,20,10,2,0,12009.0,0
Media,Enterprise,Quarterly,Self-Serve,934.56,8,25,8,2,1,16931.0,0
E-Commerce,Growth,Monthly,Self-Serve,715.75,23,16,8,1,1,77112.0,0
FinTech,Startup,Annual,Assisted,9283.89,10,16,12,1,0,58021.0,0
FinTech,Enterprise,Quarterly,Self-Serve,6286.85,1,21,15,4,0,11723.0,0
Media,Custom,Monthly,Assisted,1993.08,1,10,7,4,1,91239.0,1
HealthTech,Startup,Monthly,Self-Serve,3526.55,18,21,9,3,1,,1
FinTech,Startup,Monthly,Self-Serve,201.94,60,25,18,2,0,107040.0,0
E-Commerce,Startup,Quarterly,Assisted,685.8,14,21,10,0,0,16079.0,0
E-Commerce,Growth,Monthly,Assisted,898.33,12,15,14,2,1,7178.0,0
E-Commerce,Startup,Monthly,Assisted,1095.99,6,17,8,3,0,5488.0,1
HealthTech,Growth,Annual,Assisted,883.2,5,20,13,1,1,25549.0,0
FinTech,Growth,Annual,Self-Serve,153.31,1,24,19,3,0,28047.0,0
Media,Growth,Annual,Assisted,1859.61,5,20,18,1,0,101327.0,0
HealthTech,Growth,Quarterly,Dedicated-CSM,2126.23,10,20,11,2,0,15582.0,0
EdTech,Growth,Annual,Dedicated-CSM,5227.11,3,20,9,3,0,49294.0,0
EdTech,Growth,Multi-Year,Self-Serve,685.36,1,24,13,1,1,77609.0,0
E-Commerce,Startup,Annual,Self-Serve,639.29,22,21,9,0,0,15678.0,0
HealthTech,Startup,Annual,Dedicated-CSM,150.0,40,20,14,0,0,15540.0,0
HealthTech,Enterprise,Monthly,Assisted,1043.64,49,25,23,2,1,55305.0,0
E-Commerce,Startup,Multi-Year,Assisted,2881.15,17,21,6,2,0,64756.0,0
Logistics,Enterprise,Monthly,Assisted,796.32,1,16,10,4,1,160648.0,1
Media,Custom,Monthly,Self-Serve,8282.73,24,22,20,3,1,94836.0,0
FinTech,Startup,Monthly,Assisted,1076.96,2,17,4,3,2,86313.0,1
FinTech,Growth,Monthly,Dedicated-CSM,1517.69,19,19,11,3,0,58934.0,0
Media,Growth,Multi-Year,Assisted,420.47,27,24,21,0,0,6306.0,0
EdTech,Enterprise,Quarterly,,1709.81,23,23,21,1,1,82837.0,0
Logistics,Custom,Quarterly,Self-Serve,249.03,54,17,10,1,0,136916.0,0
FinTech,Enterprise,Annual,Self-Serve,2415.46,24,27,5,3,0,24774.0,0
E-Commerce,Startup,Quarterly,Assisted,2479.38,21,17,4,2,1,18819.0,0
EdTech,Growth,Monthly,Self-Serve,4253.08,5,16,10,1,0,36958.0,1
EdTech,Growth,Annual,Self-Serve,562.86,46,16,4,3,1,156699.0,0
HealthTech,Growth,Annual,Dedicated-CSM,1535.29,3,19,6,1,1,2608.0,0
FinTech,Startup,Monthly,Self-Serve,2162.98,42,24,19,3,1,61701.0,0
E-Commerce,Startup,Annual,Self-Serve,1950.69,6,25,20,3,1,84280.0,0
HealthTech,Enterprise,Monthly,Self-Serve,641.94,2,22,19,3,1,77735.0,0
E-Commerce,Growth,Monthly,Self-Serve,175.36,31,27,7,1,1,41825.0,0
Media,Startup,Monthly,Assisted,1798.87,1,18,6,1,1,126640.0,1
HealthTech,Growth,Monthly,Dedicated-CSM,1176.59,32,14,12,2,0,7224.0,0
Logistics,Enterprise,Annual,Dedicated-CSM,827.43,5,21,16,2,0,14062.0,0
FinTech,Enterprise,Annual,Assisted,2564.08,38,20,16,1,1,18333.0,0
EdTech,Startup,Monthly,Assisted,1289.25,21,31,30,6,2,436.0,0
Media,Startup,Quarterly,Assisted,436.45,19,11,9,2,0,23155.0,0
FinTech,Startup,Annual,Self-Serve,259.37,8,21,12,5,1,8757.0,0
FinTech,Custom,Monthly,Self-Serve,513.05,1,17,7,6,1,64481.0,1
HealthTech,Growth,Monthly,Dedicated-CSM,10240.04,31,18,11,2,0,,1
FinTech,Growth,Multi-Year,Self-Serve,2475.9,3,14,9,1,1,60947.0,0
EdTech,Growth,Annual,Self-Serve,1572.34,8,24,11,2,1,17382.0,0
Media,Growth,Multi-Year,Assisted,1147.78,16,17,13,1,0,7073.0,0
HealthTech,Enterprise,Monthly,Assisted,1085.41,11,18,4,4,0,7078.0,0
HealthTech,Growth,Annual,Self-Serve,3612.36,3,19,15,0,0,11362.0,0
HealthTech,Startup,Monthly,Self-Serve,882.71,2,22,4,3,0,6121.0,1
EdTech,Startup,Monthly,Self-Serve,2187.21,2,20,11,1,0,12458.0,0
FinTech,Growth,Quarterly,Assisted,996.09,35,22,19,3,1,43260.0,0
E-Commerce,Custom,Monthly,Self-Serve,6968.35,1,18,4,3,1,14808.0,1
E-Commerce,Startup,Monthly,Assisted,2517.31,67,17,10,6,1,20999.0,0
E-Commerce,Enterprise,Monthly,Assisted,3861.16,3,18,5,1,1,2709.0,0
FinTech,Enterprise,Monthly,Dedicated-CSM,815.05,2,19,17,3,1,111378.0,0
EdTech,Startup,Annual,Self-Serve,3292.54,15,12,10,1,1,7434.0,0
FinTech,Startup,Quarterly,Self-Serve,1026.91,1,21,19,1,0,21437.0,0
FinTech,Startup,Monthly,Assisted,1470.75,16,19,17,1,0,23860.0,0
Logistics,Enterprise,Monthly,Assisted,5376.49,34,17,13,2,1,73948.0,0
EdTech,Startup,Monthly,Self-Serve,552.05,1,27,9,4,0,33038.0,1
FinTech,Growth,Annual,Assisted,1592.02,28,24,10,2,0,24141.0,0
FinTech,Growth,Monthly,Self-Serve,1943.61,9,17,10,4,0,59516.0,0
FinTech,Enterprise,Annual,Self-Serve,2083.92,3,17,11,1,0,45443.0,0
HealthTech,Startup,Monthly,Assisted,913.09,3,19,15,1,0,4068.0,0
FinTech,Growth,Monthly,Self-Serve,7889.79,45,16,6,2,1,18749.0,0
FinTech,Growth,Annual,Dedicated-CSM,445.55,2,11,3,1,0,192237.0,0
E-Commerce,Growth,Annual,Assisted,4628.8,36,18,10,1,0,33018.0,0
EdTech,Enterprise,Monthly,Assisted,3762.38,14,19,6,2,1,27599.0,0
E-Commerce,Startup,Annual,Assisted,6739.6,1,20,15,1,0,8121.0,0
EdTech,Enterprise,Quarterly,Assisted,347.24,11,26,17,1,1,91339.0,0
FinTech,Growth,Annual,Self-Serve,640.02,30,18,14,1,1,7154.0,0
Media,Growth,Annual,Dedicated-CSM,4760.71,23,17,4,4,1,5551.0,0
Logistics,Growth,Annual,Dedicated-CSM,271.65,12,28,27,1,0,28902.0,0
Logistics,Growth,Multi-Year,Self-Serve,341.9,35,17,3,1,1,28692.0,0
Logistics,Startup,Monthly,Self-Serve,884.43,2,17,7,3,0,199415.0,0
Media,Growth,Annual,Self-Serve,1576.87,43,15,11,0,0,6822.0,0
E-Commerce,Growth,Quarterly,Assisted,5184.31,33,25,5,0,0,33066.0,0
FinTech,Growth,Monthly,Assisted,1144.27,22,14,3,5,1,11235.0,0
E-Commerce,Startup,Monthly,Dedicated-CSM,798.71,30,21,5,3,3,60493.0,1
EdTech,Custom,Monthly,Assisted,1745.3,14,21,13,1,0,24853.0,0
EdTech,Growth,Annual,Assisted,1996.51,20,20,18,4,1,52273.0,0
E-Commerce,Startup,Quarterly,Assisted,1948.97,14,27,17,4,1,20656.0,0
FinTech,Growth,Quarterly,Assisted,1151.37,7,22,15,3,1,41568.0,0
HealthTech,Enterprise,Monthly,Assisted,254.21,15,17,8,0,0,31663.0,0
Media,Enterprise,Quarterly,Assisted,614.02,5,25,5,3,3,23449.0,0
E-Commerce,Growth,Multi-Year,Assisted,4479.34,10,27,5,4,3,38558.0,1
E-Commerce,Enterprise,Monthly,Assisted,1570.28,5,19,17,3,1,24209.0,0
HealthTech,Startup,Annual,Assisted,1018.27,2,19,5,3,1,82000.0,0
HealthTech,Growth,Annual,Assisted,3464.91,6,20,19,2,0,34183.0,0
Logistics,Enterprise,Annual,Assisted,512.55,34,20,6,2,0,116718.0,0
EdTech,Enterprise,Quarterly,Assisted,1105.94,8,23,17,2,0,12603.0,0
EdTech,Growth,Annual,Assisted,1505.82,24,25,23,2,1,5946.0,0
E-Commerce,Enterprise,Monthly,Assisted,920.42,3,12,5,5,1,23980.0,0
E-Commerce,Startup,Annual,Assisted,1459.21,9,21,16,3,2,10146.0,0
FinTech,Enterprise,Monthly,Self-Serve,1141.91,2,15,7,2,0,24971.0,0
EdTech,Startup,Monthly,Self-Serve,407.71,2,21,9,4,3,11623.0,1
HealthTech,Startup,Monthly,Assisted,1562.83,17,24,8,0,0,101330.0,0
HealthTech,Startup,Annual,Assisted,433.07,16,10,8,0,0,41955.0,0
E-Commerce,Growth,Monthly,Dedicated-CSM,1541.9,4,18,7,1,0,34417.0,1
Media,Startup,Monthly,Self-Serve,4307.08,11,22,9,5,4,77498.0,1
FinTech,Startup,Monthly,Self-Serve,1054.83,35,13,12,4,2,6984.0,1
Logistics,Startup,Multi-Year,Self-Serve,494.84,3,22,10,4,2,97251.0,0
HealthTech,Startup,Annual,Self-Serve,1202.38,1,22,11,2,0,33015.0,0
HealthTech,Growth,Quarterly,Assisted,660.39,18,22,21,2,1,7334.0,0
FinTech,Growth,Annual,Self-Serve,2220.16,1,18,8,3,1,85577.0,0
HealthTech,Startup,Quarterly,Assisted,1181.11,70,25,12,1,0,30881.0,0
E-Commerce,Enterprise,Monthly,Assisted,5729.01,16,28,24,4,2,46393.0,1
FinTech,Enterprise,Multi-Year,Assisted,3599.47,11,28,12,2,0,112032.0,0
E-Commerce,Enterprise,Monthly,Dedicated-CSM,1176.01,10,24,9,1,0,110679.0,0
Media,Startup,Monthly,Assisted,2460.86,15,17,9,0,0,111662.0,0
FinTech,Enterprise,Monthly,Self-Serve,958.86,1,29,22,0,0,26971.0,0
EdTech,Startup,Quarterly,Dedicated-CSM,1378.65,47,22,5,2,0,69236.0,0
HealthTech,Startup,Quarterly,Dedicated-CSM,985.14,17,26,12,2,0,13281.0,0
EdTech,Startup,Quarterly,Self-Serve,2569.55,3,21,10,3,0,88945.0,0
HealthTech,Enterprise,Monthly,Self-Serve,4528.02,14,23,9,0,0,20906.0,0
FinTech,Startup,Quarterly,Self-Serve,2640.84,2,13,9,3,0,31173.0,0
FinTech,Startup,Monthly,Self-Serve,2932.6,1,18,7,1,1,111000.0,1
FinTech,Startup,Monthly,Dedicated-CSM,2935.34,17,18,12,3,3,81928.0,0
FinTech,Enterprise,Monthly,Assisted,2140.01,18,20,12,4,1,152363.0,1
EdTech,Growth,Annual,Self-Serve,508.57,15,14,5,0,0,22586.0,0
Logistics,Startup,Monthly,Dedicated-CSM,5686.36,3,10,4,3,0,8190.0,1
Logistics,Growth,Annual,Assisted,6208.96,16,22,7,2,2,120626.0,0
EdTech,Growth,Annual,Self-Serve,1097.95,1,23,5,3,1,33977.0,0
FinTech,Growth,Annual,Dedicated-CSM,977.41,16,27,18,4,2,110092.0,0
HealthTech,Startup,Quarterly,Dedicated-CSM,2254.2,14,24,17,2,2,65852.0,0
HealthTech,Enterprise,Monthly,Dedicated-CSM,2139.21,19,27,8,5,3,103893.0,1
FinTech,Startup,Monthly,Assisted,1128.16,40,22,15,1,1,53170.0,0
E-Commerce,Growth,Annual,Assisted,462.88,34,23,22,1,1,83665.0,0
E-Commerce,Startup,Quarterly,Self-Serve,1736.88,71,17,4,3,2,6411.0,0
HealthTech,Growth,Annual,Assisted,2140.34,67,25,14,1,1,172564.0,0
HealthTech,Growth,Annual,Dedicated-CSM,2482.32,26,30,23,0,0,9982.0,0
Logistics,Growth,Monthly,Self-Serve,1802.44,56,19,4,1,1,1240.0,0
EdTech,Startup,Monthly,Assisted,1063.75,36,18,14,1,1,37837.0,0
HealthTech,Enterprise,Annual,Assisted,3117.86,23,15,14,5,1,62225.0,0
Media,Startup,Monthly,Self-Serve,1416.54,1,18,4,2,1,63013.0,1
Media,Growth,Monthly,Assisted,902.18,1,26,22,2,1,20718.0,0
HealthTech,Enterprise,Annual,Self-Serve,1148.77,32,17,8,3,1,70087.0,0
HealthTech,Growth,Monthly,Assisted,303.67,12,20,6,5,3,92436.0,0
E-Commerce,Enterprise,Multi-Year,Self-Serve,1147.22,30,23,13,2,0,47082.0,0
Media,Growth,Annual,Dedicated-CSM,2404.68,6,17,4,0,0,24387.0,0
Logistics,Growth,Annual,Self-Serve,1787.93,9,18,11,3,1,47541.0,0
FinTech,Enterprise,Monthly,Self-Serve,4878.36,21,16,3,3,0,99109.0,0
HealthTech,Startup,Monthly,Self-Serve,1071.13,44,22,17,2,1,115366.0,0
E-Commerce,Growth,Quarterly,Dedicated-CSM,2026.81,1,20,11,3,0,1601.0,0
E-Commerce,Enterprise,Monthly,Assisted,2627.61,35,12,6,1,1,6528.0,0
FinTech,Growth,Monthly,Assisted,9812.66,28,20,7,3,1,226.0,1
Logistics,Startup,Monthly,Assisted,1514.82,6,13,6,1,1,33907.0,0
EdTech,Growth,Monthly,Assisted,551.39,7,18,6,0,0,28670.0,0
Logistics,Enterprise,Monthly,Self-Serve,2753.81,1,14,11,2,0,39461.0,0
Logistics,Custom,Annual,Assisted,6541.15,1,17,6,1,1,57545.0,0
EdTech,Growth,Monthly,Self-Serve,1018.24,11,18,12,3,0,22768.0,0
HealthTech,Growth,Monthly,,2737.83,1,23,9,2,2,11696.0,1
E-Commerce,Custom,Annual,Assisted,3806.32,3,18,13,1,1,25111.0,0
FinTech,Startup,Multi-Year,Assisted,3179.58,33,16,10,5,0,453.0,0
EdTech,Startup,Monthly,Self-Serve,1490.29,15,16,8,0,0,88435.0,1
FinTech,Enterprise,Monthly,Assisted,739.74,18,23,16,2,0,24203.0,0
EdTech,Enterprise,Quarterly,Self-Serve,1250.02,3,19,10,1,0,48747.0,0
FinTech,Enterprise,Multi-Year,Self-Serve,1977.94,31,24,20,1,0,19632.0,0
FinTech,Growth,Annual,Self-Serve,2898.62,36,18,14,2,1,47701.0,0
FinTech,Startup,Annual,Assisted,1779.08,13,14,8,1,1,38874.0,0
FinTech,Growth,Monthly,Assisted,969.79,43,15,13,1,0,11695.0,0
EdTech,Startup,Quarterly,Self-Serve,2147.53,33,24,20,3,1,49085.0,0
EdTech,Startup,Monthly,Self-Serve,2782.41,23,27,16,2,1,5805.0,0
E-Commerce,Enterprise,Annual,Assisted,1849.5,23,19,4,2,0,32801.0,0
FinTech,Startup,Annual,Assisted,658.02,2,13,8,0,0,63627.0,0
FinTech,Enterprise,Multi-Year,Self-Serve,1148.03,5,16,7,2,0,39821.0,0
FinTech,Growth,Monthly,Self-Serve,2997.84,1,21,13,3,2,68574.0,0
FinTech,Growth,Monthly,Dedicated-CSM,413.41,1,21,15,5,2,15953.0,0
Logistics,Startup,Quarterly,Dedicated-CSM,226.06,3,24,17,1,0,2503.0,0
FinTech,Startup,Annual,Dedicated-CSM,4826.47,38,25,18,5,2,2880.0,0
HealthTech,Startup,Annual,Dedicated-CSM,2068.76,4,15,11,3,2,15648.0,0
FinTech,Custom,Monthly,Self-Serve,2243.34,63,16,4,2,1,26184.0,0
FinTech,Enterprise,Monthly,Self-Serve,536.31,16,17,6,1,0,38556.0,0
E-Commerce,Growth,Quarterly,Self-Serve,2507.14,4,22,15,2,0,70871.0,0
E-Commerce,Startup,Monthly,Self-Serve,1692.5,12,22,11,2,1,91507.0,1
FinTech,Custom,Annual,Dedicated-CSM,348.39,4,24,19,1,0,,0
FinTech,Startup,Quarterly,Assisted,4494.64,72,21,6,2,0,31107.0,0
HealthTech,Startup,Annual,Assisted,1532.85,33,20,7,2,1,15359.0,0
FinTech,Growth,Quarterly,Self-Serve,956.55,1,23,14,2,0,27914.0,0
FinTech,Custom,Annual,Dedicated-CSM,971.37,53,17,10,2,0,15969.0,0
Media,Startup,Monthly,Dedicated-CSM,241.55,22,19,7,2,0,48970.0,0
E-Commerce,Startup,Annual,Self-Serve,2217.94,1,28,14,1,0,85244.0,0
E-Commerce,Custom,Monthly,Dedicated-CSM,1673.34,19,15,3,4,1,36510.0,0
HealthTech,Startup,Quarterly,Self-Serve,1135.73,18,25,5,2,1,,0
HealthTech,Startup,Monthly,Self-Serve,3970.76,4,27,7,3,3,140461.0,1
E-Commerce,Growth,Quarterly,Assisted,413.11,25,14,9,4,1,17427.0,0
EdTech,Enterprise,Monthly,Assisted,806.53,1,29,25,3,1,122968.0,0
EdTech,Growth,Monthly,Self-Serve,650.34,12,11,4,1,1,83851.0,1
FinTech,Custom,Multi-Year,Self-Serve,1056.82,1,18,4,1,0,26647.0,0
E-Commerce,Growth,Monthly,Dedicated-CSM,1418.49,62,23,17,1,0,2919.0,0
HealthTech,Startup,Annual,Assisted,1930.46,25,16,14,0,0,147542.0,0
Logistics,Custom,Multi-Year,Assisted,997.32,3,11,3,2,1,53802.0,0
E-Commerce,Growth,Monthly,Self-Serve,635.4,7,22,11,3,2,14361.0,0
E-Commerce,Startup,Annual,Self-Serve,5614.49,3,17,5,2,2,38129.0,1
FinTech,Growth,Monthly,,10403.46,26,13,3,1,0,,1
E-Commerce,Startup,Monthly,Self-Serve,1512.92,1,19,13,2,1,12852.0,1
FinTech,Startup,Monthly,Self-Serve,703.97,33,18,17,3,0,4910.0,0
HealthTech,Startup,Multi-Year,Self-Serve,4694.45,51,14,10,5,2,15562.0,0
FinTech,Growth,Monthly,Assisted,391.61,20,16,15,1,1,2439.0,0
EdTech,Enterprise,Quarterly,Self-Serve,1007.72,4,16,8,2,0,3628.0,0
FinTech,Growth,Quarterly,Dedicated-CSM,741.22,8,15,13,2,0,8515.0,0
HealthTech,Custom,Annual,Self-Serve,499.89,11,22,8,4,1,8623.0,0
Logistics,Startup,Monthly,Assisted,1055.72,16,19,5,3,1,14248.0,0
FinTech,Startup,Annual,,642.56,19,19,14,2,1,138573.0,0
E-Commerce,Startup,Annual,Assisted,1353.92,14,15,7,3,1,42880.0,1
HealthTech,Startup,Annual,Self-Serve,1370.73,7,23,10,1,1,27453.0,0
FinTech,Startup,Multi-Year,Dedicated-CSM,789.87,39,19,14,1,0,41483.0,0
EdTech,Enterprise,Annual,Assisted,977.56,1,22,10,2,1,286.0,0
FinTech,Custom,Monthly,Assisted,1100.78,11,32,21,2,1,112569.0,0
E-Commerce,Custom,Quarterly,Self-Serve,2666.09,26,21,9,0,0,37998.0,0
E-Commerce,Startup,Monthly,Assisted,1180.67,1,25,20,1,0,30042.0,0
E-Commerce,Enterprise,Monthly,Assisted,2699.97,21,23,10,0,0,142024.0,0
EdTech,Startup,Quarterly,Self-Serve,2203.81,30,19,11,2,1,65542.0,0
HealthTech,Startup,Monthly,Assisted,2177.21,19,30,6,3,0,20581.0,0
FinTech,Enterprise,Monthly,Dedicated-CSM,4357.57,1,18,15,5,3,,1
EdTech,Growth,Multi-Year,Assisted,517.25,3,22,15,4,1,95526.0,0
E-Commerce,Startup,Monthly,Dedicated-CSM,895.87,7,30,10,0,0,154539.0,0
Logistics,Growth,Multi-Year,Dedicated-CSM,5995.74,4,19,7,2,0,5059.0,0
Logistics,Startup,Quarterly,Dedicated-CSM,1076.3,59,24,9,2,1,155372.0,0
Logistics,Enterprise,Annual,Assisted,150.0,18,16,10,4,0,39141.0,0
E-Commerce,Growth,Annual,Assisted,1127.18,6,17,10,3,1,55770.0,0
HealthTech,Custom,Monthly,Assisted,1502.22,47,22,9,2,0,11928.0,0
EdTech,Startup,Monthly,Assisted,150.0,24,34,25,2,0,7564.0,0
E-Commerce,Growth,Monthly,Dedicated-CSM,4162.39,6,9,8,3,3,4136.0,1
FinTech,Growth,Monthly,Self-Serve,730.22,8,19,4,1,0,27436.0,0
Logistics,Growth,Multi-Year,Self-Serve,1770.96,4,20,10,2,0,12510.0,0
Logistics,Startup,Annual,Self-Serve,1105.35,63,18,12,2,1,4257.0,0
E-Commerce,Enterprise,Monthly,Self-Serve,448.05,13,15,10,1,0,155128.0,0
FinTech,Enterprise,Monthly,Self-Serve,539.19,40,21,4,3,0,66099.0,0
HealthTech,Custom,Monthly,Assisted,604.97,7,25,9,1,0,36475.0,0
Logistics,Enterprise,Monthly,Self-Serve,3370.52,35,21,5,3,1,68002.0,0
Media,Enterprise,Annual,Assisted,1181.56,1,21,13,5,3,47268.0,1
FinTech,Growth,Monthly,Assisted,859.55,72,23,16,1,1,9803.0,0
FinTech,Enterprise,Quarterly,Self-Serve,605.21,43,25,8,4,3,50179.0,0
Logistics,Startup,Monthly,Self-Serve,3702.37,8,14,6,2,1,57130.0,1
HealthTech,Growth,Monthly,Assisted,4649.76,26,14,6,1,1,13556.0,1
E-Commerce,Startup,Annual,Assisted,3666.64,25,18,15,5,1,19294.0,0
Media,Growth,Quarterly,Dedicated-CSM,2035.65,41,19,6,2,0,24169.0,0
FinTech,Startup,Multi-Year,Dedicated-CSM,1713.61,6,21,13,2,0,46134.0,0
E-Commerce,Custom,Annual,Dedicated-CSM,476.49,11,19,15,1,0,6780.0,0
FinTech,Startup,Monthly,Assisted,1086.87,36,24,20,2,1,68027.0,0
HealthTech,Startup,Monthly,Dedicated-CSM,748.98,27,20,14,2,0,21234.0,0
Logistics,Growth,Annual,Dedicated-CSM,283.81,8,23,10,2,1,58846.0,0
HealthTech,Startup,Multi-Year,Dedicated-CSM,3289.49,33,27,23,3,1,135069.0,0
Media,Startup,Annual,Self-Serve,741.4,1,24,19,2,0,101963.0,0
E-Commerce,Startup,Monthly,,3701.71,27,17,12,5,1,66891.0,0
HealthTech,Growth,Multi-Year,Assisted,2834.11,4,23,5,1,0,10742.0,0
FinTech,Growth,Monthly,Assisted,2149.97,6,26,6,2,2,65852.0,1
HealthTech,Enterprise,Annual,Self-Serve,2255.1,12,17,12,4,2,50501.0,0
HealthTech,Enterprise,Multi-Year,Self-Serve,793.92,10,14,13,2,1,74041.0,0
FinTech,Growth,Monthly,Self-Serve,6497.5,13,24,19,0,0,101557.0,0
HealthTech,Startup,Multi-Year,Self-Serve,1389.44,14,20,17,2,0,18660.0,0
E-Commerce,Startup,Monthly,Self-Serve,1731.32,7,9,5,4,0,51684.0,1
EdTech,Enterprise,Multi-Year,Dedicated-CSM,771.46,3,22,9,6,3,16089.0,0
EdTech,Startup,Monthly,Self-Serve,606.99,26,21,15,3,0,21254.0,0
EdTech,Startup,Multi-Year,Self-Serve,2009.62,9,15,11,2,1,36766.0,0
FinTech,Enterprise,Monthly,Self-Serve,1611.44,12,13,9,4,2,28472.0,0
FinTech,Growth,Annual,Assisted,684.75,18,18,17,0,0,45893.0,0
EdTech,Startup,Quarterly,Self-Serve,394.39,43,23,11,2,1,71098.0,0
E-Commerce,Startup,Quarterly,Self-Serve,455.12,22,24,5,0,0,46446.0,0
FinTech,Custom,Monthly,Assisted,3702.32,1,25,23,1,0,174996.0,0
Logistics,Enterprise,Annual,Assisted,795.31,32,14,4,4,2,66993.0,0
EdTech,Enterprise,Monthly,Self-Serve,1004.18,72,29,21,1,1,210025.0,0
E-Commerce,Growth,Quarterly,Self-Serve,4595.3,11,28,25,3,1,68020.0,0
FinTech,Growth,Monthly,Self-Serve,516.03,62,28,12,4,0,35456.0,0
EdTech,Custom,Multi-Year,Dedicated-CSM,722.02,14,18,15,3,1,26467.0,0
E-Commerce,Custom,Monthly,,696.83,11,23,10,2,2,66526.0,0
EdTech,Startup,Monthly,Assisted,5299.45,7,24,20,2,0,58097.0,0
EdTech,Enterprise,Monthly,Self-Serve,7290.85,19,20,5,2,0,55246.0,0
Logistics,Startup,Monthly,Assisted,2537.23,4,17,12,8,1,63968.0,1
E-Commerce,Startup,Monthly,Self-Serve,2606.8,1,25,18,5,1,,0
FinTech,Growth,Quarterly,Self-Serve,817.87,1,24,14,2,0,12923.0,0
EdTech,Growth,Annual,Assisted,7010.96,6,20,14,2,1,41608.0,0
E-Commerce,Custom,Annual,Self-Serve,1681.67,9,16,15,1,0,46229.0,0
EdTech,Startup,Quarterly,Self-Serve,2765.96,14,30,23,0,0,17326.0,0
FinTech,Growth,Monthly,Assisted,1224.52,6,25,24,5,3,220933.0,1
FinTech,Custom,Annual,Dedicated-CSM,1066.54,72,20,11,3,1,76981.0,0
Logistics,Custom,Monthly,Self-Serve,5505.96,6,19,11,1,1,19376.0,1
EdTech,Startup,Annual,Assisted,2119.14,10,16,6,2,1,22192.0,0
Media,Growth,Monthly,Dedicated-CSM,4599.34,1,21,20,2,1,63338.0,1
EdTech,Growth,Monthly,Dedicated-CSM,1664.08,5,13,3,2,0,578.0,1
E-Commerce,Startup,Monthly,Assisted,651.25,1,15,7,2,0,31185.0,0
EdTech,Custom,Annual,Assisted,815.79,14,22,9,2,0,21012.0,0
Logistics,Custom,Monthly,Self-Serve,1461.94,25,11,5,2,0,96208.0,0
E-Commerce,Startup,Quarterly,Assisted,786.41,3,24,22,2,1,78342.0,0
E-Commerce,Startup,Monthly,Self-Serve,522.52,8,18,8,0,0,20181.0,0
FinTech,Startup,Annual,Self-Serve,3718.98,1,22,20,3,0,100049.0,0
E-Commerce,Custom,Multi-Year,Assisted,842.91,32,20,10,2,2,122438.0,0
EdTech,Startup,Monthly,Self-Serve,1506.38,27,27,23,1,1,40199.0,0
HealthTech,Growth,Quarterly,Assisted,1722.81,1,27,16,2,1,8672.0,0
FinTech,Growth,Multi-Year,Assisted,812.46,8,26,11,3,0,73555.0,0
HealthTech,Growth,Quarterly,Assisted,4597.09,55,22,12,2,1,19235.0,0
FinTech,Startup,Quarterly,Self-Serve,518.24,8,15,8,2,0,37463.0,0
FinTech,Startup,Quarterly,Self-Serve,1673.01,13,25,10,1,0,2333.0,0
HealthTech,Custom,Annual,Assisted,1651.11,7,19,8,3,1,34666.0,0
Media,Custom,Monthly,Dedicated-CSM,1279.06,16,20,6,2,0,23923.0,0
E-Commerce,Enterprise,Annual,Self-Serve,444.8,68,13,6,2,2,57929.0,0
